id,gt_raw,gt_canonical,pred_raw,pred_canonical,exact_match,jaccard,missing,extra
318,System Overview;Architecture;Build & Run;Test;Implementation Details;Development Process;Configuration & Environment;Documentation,architecture;build_run;config_environment;development_process;documentation_references;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;development_process;documentation_references;implementation_details;system_overview;test,False,0.8,,ai_integration;debugging
319,System Overview;Architecture;Implementation Details;Configuration & Environment;Build & Run;Documentation;Debugging,architecture;build_run;config_environment;debugging;documentation_references;implementation_details;system_overview,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment']",ai_integration;architecture;build_run;config_environment;documentation_references;implementation_details;system_overview;test,False,0.6667,debugging,ai_integration;test
32,System Overview;Implementation Details;Architecture;Claude/AI Integration;Development Process;Debugging;Security;Test;Build & Run;Configuration & Environment;Maintanability,ai_integration;architecture;build_run;config_environment;debugging;development_process;implementation_details;maintainability;security;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'security', 'maintainability', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;documentation_references;implementation_details;maintainability;security;system_overview;test,False,0.8333,development_process,documentation_references
320,System Overview;Configuration & Environment;Development Process;Test;Architecture;Project Management;Debugging;Deployment and Operations,architecture;config_environment;debugging;deployment_operations;development_process;project_management;system_overview;test,"['system_overview', 'architecture', 'implementation_details', 'test', 'config_environment', 'deployment_operations', 'development_process', 'debugging']",architecture;config_environment;debugging;deployment_operations;development_process;implementation_details;system_overview;test,False,0.7778,project_management,implementation_details
321,System Overview;Architecture;Implementation Details;Security;Test;Performance;Maintanability,architecture;implementation_details;maintainability;performance;security;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'config_environment', 'performance', 'security', 'ui_ux', 'maintainability', 'debugging']",ai_integration;architecture;config_environment;debugging;documentation_references;implementation_details;maintainability;performance;security;system_overview;test;ui_ux,False,0.5833,,ai_integration;config_environment;debugging;documentation_references;ui_ux
322,Architecture;Implementation Details;Performance;Test;Debugging;Security,architecture;debugging;implementation_details;performance;security;test,"['architecture', 'implementation_details', 'test', 'performance', 'security', 'ui_ux', 'maintainability']",architecture;implementation_details;maintainability;performance;security;test;ui_ux,False,0.625,debugging,maintainability;ui_ux
323,System Overview;Implementation Details;Test;Architecture;Maintanability,architecture;implementation_details;maintainability;system_overview;test,"['system_overview', 'documentation_references', 'architecture', 'implementation_details', 'test', 'config_environment', 'maintainability']",architecture;config_environment;documentation_references;implementation_details;maintainability;system_overview;test,False,0.7143,,config_environment;documentation_references
324,System Overview;Architecture;Implementation Details;Build & Run;Test;Development Process;Performance;Documentation;Maintanability,architecture;build_run;development_process;documentation_references;implementation_details;maintainability;performance;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'development_process', 'performance']",ai_integration;architecture;build_run;development_process;documentation_references;implementation_details;performance;system_overview;test,False,0.8,maintainability,ai_integration
325,System Overview;Configuration & Environment;Build & Run;Test;Development Process;Architecture;Debugging,architecture;build_run;config_environment;debugging;development_process;system_overview;test,"['system_overview', 'architecture', 'build_run', 'test', 'config_environment', 'security', 'debugging']",architecture;build_run;config_environment;debugging;security;system_overview;test,False,0.75,development_process,security
326,,,['documentation_references'],documentation_references,False,0.0,,documentation_references
327,Architecture;Build & Run;Test;Implementation Details;Debugging;Development Process;System Overview,architecture;build_run;debugging;development_process;implementation_details;system_overview;test,"['system_overview', 'architecture', 'implementation_details', 'build_run', 'test', 'maintainability', 'debugging']",architecture;build_run;debugging;implementation_details;maintainability;system_overview;test,False,0.75,development_process,maintainability
328,Implementation Details;UI/UX,implementation_details;ui_ux,['implementation_details'],implementation_details,False,0.5,ui_ux,
329,Claude/AI Integration;System Overview;Implementation Details;Test;Development Process;Documentation;Deployment and Operations;Debugging;Architecture;Security,ai_integration;architecture;debugging;deployment_operations;development_process;documentation_references;implementation_details;security;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'test', 'deployment_operations', 'project_management', 'development_process', 'security', 'maintainability']",ai_integration;architecture;deployment_operations;development_process;documentation_references;maintainability;project_management;security;system_overview;test,False,0.6667,debugging;implementation_details,maintainability;project_management
33,System Overview;Build & Run;Test;Architecture;Documentation;Implementation Details;Claude/AI Integration,ai_integration;architecture;build_run;documentation_references;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment']",ai_integration;architecture;build_run;config_environment;documentation_references;implementation_details;system_overview;test,False,0.875,,config_environment
330,System Overview;Architecture;Implementation Details;Test;Documentation;Development Process;Build & Run;Deployment and Operations;Maintanability,architecture;build_run;deployment_operations;development_process;documentation_references;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'deployment_operations', 'development_process', 'maintainability']",ai_integration;architecture;build_run;deployment_operations;development_process;documentation_references;implementation_details;maintainability;system_overview;test,False,0.9,,ai_integration
331,System Overview;Implementation Details;Development Process;Test;UI/UX,development_process;implementation_details;system_overview;test;ui_ux,"['ai_integration', 'system_overview', 'architecture', 'implementation_details', 'test', 'security', 'ui_ux', 'maintainability']",ai_integration;architecture;implementation_details;maintainability;security;system_overview;test;ui_ux,False,0.4444,development_process,ai_integration;architecture;maintainability;security
332,Implementation Details;Test;Build & Run;Documentation,build_run;documentation_references;implementation_details;test,"['documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'maintainability']",architecture;build_run;documentation_references;implementation_details;maintainability;test,False,0.6667,,architecture;maintainability
34,Build & Run;Test;Architecture;Configuration & Environment;Deployment and Operations;Development Process;System Overview;Security;Debugging,architecture;build_run;config_environment;debugging;deployment_operations;development_process;security;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'security', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;implementation_details;security;system_overview;test,False,0.8182,,ai_integration;implementation_details
35,Build & Run;Development Process;Debugging;Architecture;Configuration & Environment;Test,architecture;build_run;config_environment;debugging;development_process;test,"['ai_integration', 'architecture', 'build_run', 'test', 'config_environment', 'development_process', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;development_process;test,False,0.8571,,ai_integration
36,System Overview;Architecture;Build & Run;Test;Configuration & Environment;Implementation Details;Development Process;Maintanability,architecture;build_run;config_environment;development_process;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'performance', 'maintainability']",ai_integration;architecture;build_run;config_environment;implementation_details;maintainability;performance;system_overview;test,False,0.7,development_process,ai_integration;performance
37,System Overview;Architecture;Implementation Details;Debugging;Test;Configuration & Environment;Documentation;Build & Run;Deployment and Operations,architecture;build_run;config_environment;debugging;deployment_operations;documentation_references;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'config_environment', 'performance']",ai_integration;architecture;config_environment;documentation_references;implementation_details;performance;system_overview;test,False,0.5455,build_run;debugging;deployment_operations,ai_integration;performance
38,System Overview;Architecture;Build & Run;Implementation Details;Development Process;Test;Documentation;Maintanability,architecture;build_run;development_process;documentation_references;implementation_details;maintainability;system_overview;test,"['system_overview', 'documentation_references', 'architecture', 'build_run', 'test', 'development_process']",architecture;build_run;development_process;documentation_references;system_overview;test,False,0.75,implementation_details;maintainability,
39,Implementation Details;Maintanability;Documentation;Test;Build & Run,build_run;documentation_references;implementation_details;maintainability;test,"['documentation_references', 'development_process', 'test']",development_process;documentation_references;test,False,0.3333,build_run;implementation_details;maintainability,development_process
4,Configuration & Environment;Build & Run,build_run;config_environment,"['build_run', 'config_environment']",build_run;config_environment,True,1.0,,
40,Claude/AI Integration;Development Process;System Overview;Architecture;Configuration & Environment;Test;Implementation Details,ai_integration;architecture;config_environment;development_process;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'maintainability']",ai_integration;architecture;build_run;config_environment;development_process;documentation_references;implementation_details;maintainability;system_overview;test,False,0.7,,build_run;documentation_references;maintainability
41,Implementation Details,implementation_details,['development_process'],development_process,False,0.0,implementation_details,development_process
42,Implementation Details;Claude/AI Integration;System Overview;Architecture;Debugging;Performance;Security;Build & Run;Development Process;Configuration & Environment;Test;UI/UX;Maintanability,ai_integration;architecture;build_run;config_environment;debugging;development_process;implementation_details;maintainability;performance;security;system_overview;test;ui_ux,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'config_environment', 'development_process', 'performance', 'security', 'ui_ux', 'debugging']",ai_integration;architecture;config_environment;debugging;development_process;documentation_references;implementation_details;performance;security;system_overview;test;ui_ux,False,0.7857,build_run;maintainability,documentation_references
43,Build & Run;Test;Implementation Details;Debugging;Maintanability,build_run;debugging;implementation_details;maintainability;test,"['implementation_details', 'build_run', 'test', 'development_process', 'debugging']",build_run;debugging;development_process;implementation_details;test,False,0.6667,maintainability,development_process
44,Architecture;System Overview;Implementation Details;Test;Build & Run;Debugging;Performance;Documentation;Deployment and Operations;Configuration & Environment,architecture;build_run;config_environment;debugging;deployment_operations;documentation_references;implementation_details;performance;system_overview;test,"['system_overview', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'performance', 'maintainability']",architecture;build_run;config_environment;deployment_operations;documentation_references;implementation_details;maintainability;performance;system_overview;test,False,0.8182,debugging,maintainability
45,Project Management;Claude/AI Integration;Implementation Details;Development Process;Build & Run,ai_integration;build_run;development_process;implementation_details;project_management,"['ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'config_environment', 'deployment_operations', 'development_process', 'security', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;documentation_references;implementation_details;security,False,0.3636,project_management,architecture;config_environment;debugging;deployment_operations;documentation_references;security
46,Architecture;System Overview;Build & Run;Implementation Details;Test;Development Process,architecture;build_run;development_process;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'development_process']",ai_integration;architecture;build_run;development_process;documentation_references;implementation_details;system_overview;test,False,0.75,,ai_integration;documentation_references
47,Build & Run;Test;Deployment and Operations;Architecture;Implementation Details;Security;Development Process;Maintanability,architecture;build_run;deployment_operations;development_process;implementation_details;maintainability;security;test,"['ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'security', 'ui_ux', 'maintainability']",ai_integration;architecture;build_run;config_environment;deployment_operations;implementation_details;maintainability;security;test;ui_ux,False,0.6364,development_process,ai_integration;config_environment;ui_ux
48,Development Process;Build & Run;Test;Implementation Details;Architecture;Claude/AI Integration;Maintanability,ai_integration;architecture;build_run;development_process;implementation_details;maintainability;test,"['ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'development_process', 'security']",ai_integration;architecture;build_run;development_process;documentation_references;implementation_details;security;test,False,0.6667,maintainability,documentation_references;security
49,,,"['ai_integration', 'documentation_references']",ai_integration;documentation_references,False,0.0,,ai_integration;documentation_references
5,System Overview;Architecture;Implementation Details;Debugging;Test;Development Process;Documentation;Build & Run,architecture;build_run;debugging;development_process;documentation_references;implementation_details;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'security', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;documentation_references;implementation_details;security;system_overview;test,False,0.6364,development_process,ai_integration;config_environment;security
50,,,"['ai_integration', 'documentation_references']",ai_integration;documentation_references,False,0.0,,ai_integration;documentation_references
51,Architecture;Implementation Details;UI/UX;System Overview;Debugging;Maintanability,architecture;debugging;implementation_details;maintainability;system_overview;ui_ux,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'test', 'ui_ux', 'maintainability', 'debugging']",ai_integration;architecture;debugging;implementation_details;maintainability;system_overview;test;ui_ux,False,0.75,,ai_integration;test
52,Implementation Details;Build & Run;Test;Development Process;Claude/AI Integration;Project Management;Debugging;Configuration & Environment;Maintanability,ai_integration;build_run;config_environment;debugging;development_process;implementation_details;maintainability;project_management;test,"['ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'project_management', 'development_process', 'maintainability', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;documentation_references;implementation_details;maintainability;project_management;test,False,0.75,,architecture;deployment_operations;documentation_references
53,Development Process;Implementation Details;Debugging;Performance;Documentation;UI/UX;Maintanability,debugging;development_process;documentation_references;implementation_details;maintainability;performance;ui_ux,"['implementation_details', 'performance', 'maintainability']",implementation_details;maintainability;performance,False,0.4286,debugging;development_process;documentation_references;ui_ux,
54,Claude/AI Integration;Implementation Details;Architecture;Test;Configuration & Environment;Debugging;Performance;System Overview;Documentation;Maintanability,ai_integration;architecture;config_environment;debugging;documentation_references;implementation_details;maintainability;performance;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'config_environment', 'performance', 'security', 'maintainability']",ai_integration;architecture;config_environment;documentation_references;implementation_details;maintainability;performance;security;system_overview;test,False,0.8182,debugging,security
55,System Overview;Implementation Details,implementation_details;system_overview,"['architecture', 'implementation_details']",architecture;implementation_details,False,0.3333,system_overview,architecture
56,Development Process;Architecture;System Overview;Implementation Details;Build & Run,architecture;build_run;development_process;implementation_details;system_overview,"['system_overview', 'architecture', 'implementation_details', 'build_run', 'test', 'development_process']",architecture;build_run;development_process;implementation_details;system_overview;test,False,0.8333,,test
57,System Overview;Claude/AI Integration;Configuration & Environment;Development Process;Build & Run;Test;Debugging;Deployment and Operations;Architecture;Documentation,ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;documentation_references;system_overview;test,"['system_overview', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'debugging']",architecture;build_run;config_environment;debugging;deployment_operations;development_process;documentation_references;implementation_details;system_overview;test,False,0.8182,ai_integration,implementation_details
58,System Overview;Development Process;Implementation Details;Debugging;Security;Configuration & Environment,config_environment;debugging;development_process;implementation_details;security;system_overview,"['system_overview', 'ai_integration', 'documentation_references', 'implementation_details', 'deployment_operations', 'project_management', 'development_process', 'security']",ai_integration;deployment_operations;development_process;documentation_references;implementation_details;project_management;security;system_overview,False,0.4,config_environment;debugging,ai_integration;deployment_operations;documentation_references;project_management
59,System Overview;Architecture;Development Process;Implementation Details;Test;UI/UX;Build & Run;Maintanability,architecture;build_run;development_process;implementation_details;maintainability;system_overview;test;ui_ux,"['system_overview', 'architecture', 'implementation_details', 'build_run', 'test', 'development_process', 'ui_ux', 'maintainability']",architecture;build_run;development_process;implementation_details;maintainability;system_overview;test;ui_ux,True,1.0,,
6,Build & Run;Test;Implementation Details;Development Process;Documentation;Claude/AI Integration;Configuration & Environment,ai_integration;build_run;config_environment;development_process;documentation_references;implementation_details;test,"['documentation_references', 'implementation_details', 'test', 'config_environment', 'development_process']",config_environment;development_process;documentation_references;implementation_details;test,False,0.7143,ai_integration;build_run,
60,Claude/AI Integration;System Overview;Build & Run;Configuration & Environment;Architecture;Implementation Details;Development Process;Maintanability;Documentation;Debugging;Test,ai_integration;architecture;build_run;config_environment;debugging;development_process;documentation_references;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'maintainability', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;development_process;implementation_details;maintainability;system_overview;test,False,0.9091,documentation_references,
61,Claude/AI Integration;System Overview;Implementation Details;Performance;UI/UX;Deployment and Operations;Test;Project Management,ai_integration;deployment_operations;implementation_details;performance;project_management;system_overview;test;ui_ux,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'deployment_operations', 'project_management', 'performance', 'security', 'ui_ux', 'maintainability']",ai_integration;architecture;deployment_operations;documentation_references;implementation_details;maintainability;performance;project_management;security;system_overview;test;ui_ux,False,0.6667,,architecture;documentation_references;maintainability;security
62,Configuration & Environment;Build & Run;Maintanability;Development Process;Debugging;Test,build_run;config_environment;debugging;development_process;maintainability;test,"['documentation_references', 'build_run', 'test', 'development_process', 'debugging']",build_run;debugging;development_process;documentation_references;test,False,0.5714,config_environment;maintainability,documentation_references
63,Documentation;Architecture;System Overview;Test;Build & Run;Development Process;Claude/AI Integration,ai_integration;architecture;build_run;development_process;documentation_references;system_overview;test,"['system_overview', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process']",architecture;build_run;config_environment;development_process;documentation_references;implementation_details;system_overview;test,False,0.6667,ai_integration,config_environment;implementation_details
64,Test;Project Management;Documentation;Development Process;Performance,development_process;documentation_references;performance;project_management;test,"['documentation_references', 'implementation_details', 'test', 'development_process', 'performance', 'maintainability', 'debugging']",debugging;development_process;documentation_references;implementation_details;maintainability;performance;test,False,0.5,project_management,debugging;implementation_details;maintainability
65,Architecture;Build & Run;Test;Implementation Details;Development Process;Configuration & Environment,architecture;build_run;config_environment;development_process;implementation_details;test,"['architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'security']",architecture;build_run;config_environment;development_process;implementation_details;security;test,False,0.8571,,security
66,Architecture;Build & Run;Test;Implementation Details;Development Process;Configuration & Environment,architecture;build_run;config_environment;development_process;implementation_details;test,"['ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'security']",ai_integration;architecture;build_run;config_environment;development_process;documentation_references;implementation_details;security;test,False,0.6667,,ai_integration;documentation_references;security
67,System Overview;Test;Implementation Details;Documentation;UI/UX;Maintanability;Development Process,development_process;documentation_references;implementation_details;maintainability;system_overview;test;ui_ux,"['documentation_references', 'implementation_details', 'test', 'ui_ux', 'maintainability']",documentation_references;implementation_details;maintainability;test;ui_ux,False,0.7143,development_process;system_overview,
68,Claude/AI Integration;Implementation Details,ai_integration;implementation_details,"['ai_integration', 'ui_ux']",ai_integration;ui_ux,False,0.3333,implementation_details,ui_ux
69,System Overview;Test;Architecture;Claude/AI Integration;Development Process;Implementation Details;Debugging;Deployment and Operations;Maintanability,ai_integration;architecture;debugging;deployment_operations;development_process;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'development_process', 'maintainability', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;development_process;documentation_references;implementation_details;maintainability;system_overview;test,False,0.6667,deployment_operations,build_run;config_environment;documentation_references
7,Architecture;System Overview,architecture;system_overview,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment']",ai_integration;architecture;build_run;config_environment;documentation_references;implementation_details;system_overview;test,False,0.25,,ai_integration;build_run;config_environment;documentation_references;implementation_details;test
70,,,"['ai_integration', 'documentation_references']",ai_integration;documentation_references,False,0.0,,ai_integration;documentation_references
71,Architecture;Build & Run;Test;Implementation Details;Development Process;Security,architecture;build_run;development_process;implementation_details;security;test,"['architecture', 'implementation_details', 'build_run', 'test', 'development_process', 'security', 'config_environment', 'performance']",architecture;build_run;config_environment;development_process;implementation_details;performance;security;test,False,0.75,,config_environment;performance
72,Architecture;System Overview;Build & Run;Test;Documentation;Deployment and Operations;Maintanability,architecture;build_run;deployment_operations;documentation_references;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process']",ai_integration;architecture;build_run;config_environment;deployment_operations;development_process;documentation_references;implementation_details;system_overview;test,False,0.5455,maintainability,ai_integration;config_environment;development_process;implementation_details
73,Architecture;Build & Run;Test;Implementation Details;Development Process;Security;Configuration & Environment;Maintanability,architecture;build_run;config_environment;development_process;implementation_details;maintainability;security;test,"['architecture', 'build_run', 'test', 'implementation_details', 'config_environment', 'development_process', 'security']",architecture;build_run;config_environment;development_process;implementation_details;security;test,False,0.875,maintainability,
74,Configuration & Environment;Test;Development Process,config_environment;development_process;test,"['architecture', 'implementation_details', 'build_run', 'test', 'development_process', 'debugging']",architecture;build_run;debugging;development_process;implementation_details;test,False,0.2857,config_environment,architecture;build_run;debugging;implementation_details
75,System Overview;Configuration & Environment;Build & Run;Claude/AI Integration;Debugging,ai_integration;build_run;config_environment;debugging;system_overview,"['system_overview', 'ai_integration', 'documentation_references', 'build_run', 'config_environment', 'debugging']",ai_integration;build_run;config_environment;debugging;documentation_references;system_overview,False,0.8333,,documentation_references
76,System Overview;Architecture;Configuration & Environment;Build & Run;Implementation Details;Deployment and Operations;Development Process;Debugging;Test;Performance;Security;Claude/AI Integration,ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;implementation_details;performance;security;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'performance', 'security', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;documentation_references;implementation_details;performance;security;system_overview;test,False,0.9231,,documentation_references
77,System Overview;Build & Run;Configuration & Environment;Test;Development Process,build_run;config_environment;development_process;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'build_run', 'test', 'config_environment']",ai_integration;build_run;config_environment;documentation_references;system_overview;test,False,0.5714,development_process,ai_integration;documentation_references
78,System Overview;Architecture;Development Process;Build & Run;Configuration & Environment;Implementation Details;Test;Security;Performance;Maintanability;Debugging,architecture;build_run;config_environment;debugging;development_process;implementation_details;maintainability;performance;security;system_overview;test,"['system_overview', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'performance', 'security', 'maintainability']",architecture;build_run;config_environment;deployment_operations;development_process;documentation_references;implementation_details;maintainability;performance;security;system_overview;test,False,0.7692,debugging,deployment_operations;documentation_references
79,System Overview;Build & Run;Test;Documentation;Architecture;Development Process;Configuration & Environment;Maintanability,architecture;build_run;config_environment;development_process;documentation_references;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'build_run', 'test', 'config_environment', 'deployment_operations', 'development_process', 'debugging']",ai_integration;architecture;build_run;config_environment;debugging;deployment_operations;development_process;system_overview;test,False,0.5455,documentation_references;maintainability,ai_integration;debugging;deployment_operations
8,System Overview;Architecture;Development Process;Test;Configuration & Environment,architecture;config_environment;development_process;system_overview;test,"['system_overview', 'architecture', 'development_process', 'test', 'config_environment']",architecture;config_environment;development_process;system_overview;test,True,1.0,,
80,Configuration & Environment;Test;Development Process;Maintanability,config_environment;development_process;maintainability;test,"['build_run', 'test', 'config_environment', 'deployment_operations', 'development_process']",build_run;config_environment;deployment_operations;development_process;test,False,0.5,maintainability,build_run;deployment_operations
81,,,['documentation_references'],documentation_references,False,0.0,,documentation_references
82,System Overview;Development Process;Test,development_process;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'project_management', 'development_process']",ai_integration;architecture;development_process;documentation_references;implementation_details;project_management;system_overview;test,False,0.375,,ai_integration;architecture;documentation_references;implementation_details;project_management
83,System Overview;Architecture;Configuration & Environment;Build & Run;Test;Development Process;Implementation Details;UI/UX;Maintanability,architecture;build_run;config_environment;development_process;implementation_details;maintainability;system_overview;test;ui_ux,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'config_environment', 'performance', 'ui_ux', 'maintainability']",ai_integration;architecture;build_run;config_environment;documentation_references;implementation_details;maintainability;performance;system_overview;test;ui_ux,False,0.6667,development_process,ai_integration;documentation_references;performance
84,System Overview;Development Process;Architecture;Implementation Details;Deployment and Operations;Debugging;Project Management;Configuration & Environment;Claude/AI Integration;Maintanability;Documentation,ai_integration;architecture;config_environment;debugging;deployment_operations;development_process;documentation_references;implementation_details;maintainability;project_management;system_overview,"['system_overview', 'ai_integration', 'documentation_references', 'implementation_details', 'test', 'config_environment', 'development_process', 'maintainability', 'debugging']",ai_integration;config_environment;debugging;development_process;documentation_references;implementation_details;maintainability;system_overview;test,False,0.6667,architecture;deployment_operations;project_management,test
85,Architecture;Build & Run;Test;Development Process;Implementation Details;Documentation,architecture;build_run;development_process;documentation_references;implementation_details;test,"['system_overview', 'documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'development_process']",architecture;build_run;development_process;documentation_references;implementation_details;system_overview;test,False,0.8571,,system_overview
86,System Overview;Architecture;Build & Run;Test;Implementation Details,architecture;build_run;implementation_details;system_overview;test,"['system_overview', 'documentation_references', 'architecture', 'implementation_details', 'test']",architecture;documentation_references;implementation_details;system_overview;test,False,0.6667,build_run,documentation_references
87,Build & Run;Configuration & Environment,build_run;config_environment,"['ai_integration', 'build_run', 'test', 'config_environment']",ai_integration;build_run;config_environment;test,False,0.5,,ai_integration;test
88,Build & Run;Test;Architecture;System Overview;Maintanability;Configuration & Environment,architecture;build_run;config_environment;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'architecture', 'build_run']",ai_integration;architecture;build_run;system_overview,False,0.4286,config_environment;maintainability;test,ai_integration
89,System Overview;Architecture;Build & Run;Test;Implementation Details;Development Process;Security,architecture;build_run;development_process;implementation_details;security;system_overview;test,"['architecture', 'implementation_details', 'build_run', 'test', 'development_process', 'security']",architecture;build_run;development_process;implementation_details;security;test,False,0.8571,system_overview,
9,Configuration & Environment;Implementation Details;Test,config_environment;implementation_details;test,"['documentation_references', 'implementation_details', 'test', 'config_environment']",config_environment;documentation_references;implementation_details;test,False,0.75,,documentation_references
90,System Overview;Implementation Details;Development Process;Claude/AI Integration;Test;Maintanability,ai_integration;development_process;implementation_details;maintainability;system_overview;test,"['system_overview', 'ai_integration', 'documentation_references', 'architecture', 'implementation_details', 'test', 'config_environment', 'development_process', 'ui_ux', 'maintainability']",ai_integration;architecture;config_environment;development_process;documentation_references;implementation_details;maintainability;system_overview;test;ui_ux,False,0.6,,architecture;config_environment;documentation_references;ui_ux
91,Build & Run;Implementation Details;Test,build_run;implementation_details;test,"['build_run', 'test', 'config_environment', 'performance']",build_run;config_environment;performance;test,False,0.4,implementation_details,config_environment;performance
92,Implementation Details;Test;Documentation,documentation_references;implementation_details;test,"['documentation_references', 'implementation_details', 'test', 'maintainability']",documentation_references;implementation_details;maintainability;test,False,0.75,,maintainability
93,Architecture;Implementation Details;Test;Security,architecture;implementation_details;security;test,"['system_overview', 'architecture', 'implementation_details', 'build_run', 'test', 'security']",architecture;build_run;implementation_details;security;system_overview;test,False,0.6667,,build_run;system_overview
94,Architecture;Build & Run;Test;Security;Development Process;Implementation Details;Maintanability,architecture;build_run;development_process;implementation_details;maintainability;security;test,"['documentation_references', 'architecture', 'implementation_details', 'build_run', 'test', 'deployment_operations', 'development_process', 'security', 'maintainability']",architecture;build_run;deployment_operations;development_process;documentation_references;implementation_details;maintainability;security;test,False,0.7778,,deployment_operations;documentation_references
95,Implementation Details;Test,implementation_details;test,"['ai_integration', 'implementation_details', 'test', 'config_environment']",ai_integration;config_environment;implementation_details;test,False,0.5,,ai_integration;config_environment
96,System Overview;Implementation Details;Test,implementation_details;system_overview;test,"['system_overview', 'architecture', 'implementation_details', 'test']",architecture;implementation_details;system_overview;test,False,0.75,,architecture
